filename,urchin_regular_pencil-cidaroida,polychaete-serpulidae,basket_snake_stars-euryalida,barnacles-bathylasmatidae,brachiopods-brachiopoda,antarctic_scallop-antarctic_scallop,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-gorgonacea,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,stony_corals_solitary-scleractinia,octocorals_whip-gorgonacea,octocorals_whip-pennatulacea,octocorals_whip_simple_umbellula-pennatulacea,anemones_colonial-zoantharia,octocorals_bottle_brush_complex-antipatharia,ascidians_stalked_colonial-ascidiacea,ascidians_stalked_solitary-ascidiacea,ascidians_unstalked_colonial-ascidiacea,ascidians_unstalked_solitary-ascidiacea,octocorals_bottle_brush_simple-antipatharia,crinoid_stalked-crinoid_stalked,octocorals_whip-alcyonacea,anemones_colonial-corallimorpharia,octocorals_seafan_fern_simple-antipatharia,octocorals_branching_bushy-antipatharia,octocorals_seafan_fern_complex-antipatharia,octocorals_branching_arborescent-alcyonacea,worms_acorn-pterobranchia,octocorals_seafan_fern_simple-gorgonacea,octocorals_seafan_fern_complex-gorgonacea,octocorals_bottle_brush_simple-alcyonacea,octocorals_bottle_brush_complex-alcyonacea
tan0802_069_0004__tan0802_069_0079.jpg,0.0,208168.67422628598,0.0,0.0,0.0,0.0,0.0,178249.3967756931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_069_0006__tan0802_069_0038.jpg,0.0,26158.667579656,0.0,0.0,0.0,0.0,0.0,202549.60715474997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38352.488973437896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_080_0002__tan0802_080_0011.jpg,296767.47911454,0.0,0.0,0.0,0.0,0.0,0.0,77261.87990843599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140810.396237965,0.0,0.0,335325.95477845496,0.0,0.0,0.0,0.0,0.0,0.0,27939.0747382097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_093_0001__tan0802_093_0247.jpg,0.0,99761.72113506001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_093_0005__tan0802_093_0196.jpg,0.0,3769.6900161849,0.0,0.0,0.0,0.0,0.0,20944.126429522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_105_0001__tan0802_105_0241.jpg,0.0,19215.1923816414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31787.969645899502,0.0,0.0,0.0,0.0,0.0,5221.9330034891,0.0,7792.0938294951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_166_0002__tan0802_166_0011.jpg,0.0,37434.921493829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6466.7702429181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6661.76889892637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_166_0003__tan0802_166_0126.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3342.8569019864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21137.316470639355,0.0,0.0,45367.201983987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_130_0002__tan0802_130_0012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22188.19429291,0.0,1842.8846399741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37783.91945092046,25625.8057133994,0.0,121365.7010882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_130_0003__tan0802_130_0135.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12194.68061937202,0.0,0.0,32212.595477099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_150_0003__tan0802_150_0117.jpg,0.0,40157.607899804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22235.7432402,0.0,0.0,0.0,1542.7280813907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_040_0005__tan0802_040_0442.jpg,0.0,1162785.827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_055_0003__tan0802_055_0144.jpg,0.0,352628.38438888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.29176019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25039.716471131003,0.0,11319.397406085001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_080_0007__tan0802_080_0149.jpg,0.0,2899427.47793611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_093_0006__tan0802_093_0049.jpg,0.0,306011.26206856,0.0,0.0,0.0,0.0,0.0,103206.22740895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_065_0002__tan0802_065_0008.jpg,0.0,2627.5225379493,0.0,0.0,0.0,0.0,0.0,222810.92601393472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44845.466382272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_169_0002__tan0802_169_0010.jpg,0.0,6566.9289291036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_080_0006__tan0802_080_0037.jpg,0.0,428922.43039278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_130_0004__tan0802_130_0075.jpg,0.0,0.0,0.0,0.0,13486.450111453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8011.8466648174,0.0,3874.8856178719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.1549620848,5130.1205865065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_150_0001__tan0802_150_0239.jpg,0.0,0.0,0.0,0.0,4555.5807813105,0.0,0.0,0.0,0.0,0.0,91970.784668298,0.0,0.0,0.0,0.0,0.0,0.0,2598.2721112296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_108_0004__tan0802_108_0077.jpg,0.0,0.0,0.0,0.0,799.22902505488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78290.78386089111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21729.093880566394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_069_0001__tan0802_069_0238.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153758.06729339,0.0,50333.102411871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_108_0002__tan0802_108_0011.jpg,0.0,0.0,0.0,0.0,0.0,36609.827736456995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30787.8838370152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_069_0003__tan0802_069_0144.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460064.332766109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56359.2105638892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_080_0008__tan0802_080_0090.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260228.515026938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156100.778382076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_093_0007__tan0802_093_0165.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150070.115863189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39753.713752685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43710.6929565059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_130_0001__tan0802_130_0239.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6170.9123255627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.5351625722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20825.28971837357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_130_0007__tan0802_130_0164.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13589.565036326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30933.2874264379,7338.0972485766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_150_0004__tan0802_150_0062.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18864.32172117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.1537758857,23986.890547256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.7240065079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_150_0005__tan0802_150_0180.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12960.618187077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.2362692542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_159_0004__tan0802_159_0073.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14844.614650994,0.0,0.0,111249.05017732701,0.0,0.0,0.0,0.0,24834.535285013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.5979973757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_141_0001__tan0802_141_0029.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122517.24841961899,0.0,0.0,0.0,0.0,6310.9331101332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10854.480334943,0.0,375763.9812385151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_141_0003__tan0802_141_0170.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.3251317037,0.0,0.0,24767.26121993,0.0,0.0,0.0,0.0,0.0,9907.0275127401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232326.2129448941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_159_0002__tan0802_159_0012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.200711633,0.0,0.0,0.0,0.0,44338.67942088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_120_0001__tan0802_120_0234.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80133.496341588,0.0,0.0,0.0,86215.6272587603,0.0,0.0,0.0,0.0,0.0,14241.872768546,0.0,30010.82031892776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_040_0010__tan0802_040_0281.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21574.689314031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_065_0001__tan0802_065_0047.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185230.171789124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41269.3927213279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_065_0003__tan0802_065_0030.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139933.14198944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_069_0005__tan0802_069_0196.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11467.4682076715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14526.724430199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_105_0002__tan0802_105_0012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10021.650405662,0.0,77852.76196445669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_105_0003__tan0802_105_0146.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9331.3155793251,0.0,101382.30510806984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_114_0002__tan0802_114_0011.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15097.4770454511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14077.8929417625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_120_0003__tan0802_120_0091.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11578.980923866,0.0,71042.51825512909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_141_0004__tan0802_141_0213.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760.8082356494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71071.2173323379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_159_0003__tan0802_159_0136.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16349.412399322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25775.6188422708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_159_0005__tan0802_159_0192.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17624.366202565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_159_0006__tan0802_159_0043.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56102.616271517996,0.0,0.0,6714.2523457973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_040_0002__tan0802_040_0272.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11472.42061433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.9544115193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_141_0002__tan0802_141_0242.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126771.1433150437,5669.1622796725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.96058041208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_141_0005__tan0802_141_0099.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46828.017121006,121371.236574452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83159.319420938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_105_0005__tan0802_105_0201.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104819.5285418657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_105_0004__tan0802_105_0070.jpg,0.0,0.0,0.0,0.0,0.0,0.0,7420.3161840729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61841.401585101834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_108_0001__tan0802_108_0239.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27473.729153830096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_108_0003__tan0802_108_0138.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41544.59592362278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6448.194319716799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_108_0005__tan0802_108_0190.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15184.800440691399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5171.8107776567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_108_0006__tan0802_108_0045.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25471.52869552608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22390.5040633417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_120_0002__tan0802_120_0009.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114495.44227777112,0.0,0.0,0.0,0.0,0.0,3999.4434834014,0.0,49175.500917248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_120_0004__tan0802_120_0039.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30982.4326169551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17600.406217874202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_120_0005__tan0802_120_0176.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131648.79106457852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17356.1027784419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_150_0002__tan0802_150_0008.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.4053095628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_114_0004__tan0802_114_0048.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120084.7405598,0.0,0.0,0.0,0.0,10561.030448357,0.0,82491.93487141229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_114_0003__tan0802_114_0074.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963.9127422127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15732.3586773819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_093_0003__tan0802_093_0141.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42324.305605203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899.5153467118,19611.643781606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_055_0004__tan0802_055_0074.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15654.039086687098,0.0,24069.3538986609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_093_0002__tan0802_093_0012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15548.126887716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_114_0006__tan0802_114_0035.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16727.6790043704,0.0,29331.612071292104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_166_0001__tan0802_166_0241.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6570.8160216938995,0.0,54497.99912901149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tan0802_166_0004__tan0802_166_0071.jpg,0.0,0.0,0.0,637.04461847257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.97314840231,0.0,7969.59224362663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
